stock,endDate,accountsPayable,inventory,longTermDebt,netReceivables,netTangibleAssets,longTermInvestments,totalCurrentAssets,propertyPlantEquipment,otherStockholderEquity,deferredLongTermAssetCharges,totalCurrentLiabilities,cash,otherAssets,treasuryStock,goodWill,otherLiab,retainedEarnings,otherCurrentAssets,commonStock,totalAssets,otherCurrentLiab,deferredLongTermLiab,totalStockholderEquity,totalLiab,capitalSurplus,intangibleAssets,shortTermInvestments,shortLongTermDebt,minorityInterest
MAA,2020-03-31,,,4346864000.0,,5997410000.0,57586000.0,57947000.0,10940350000.0,-1173878000.0,,542988000.0,34508000.0,100094000.0,-1173878000.0,,19867000.0,,23439000.0,1140000.0,11155977000.0,,,5997410000.0,4940412000.0,7170148000.0,,,136829000.0,218146000.0
MAA,2019-12-31,,,4246793000.0,,6065956000.0,56774000.0,107141000.0,10962706000.0,-1098657000.0,,621773000.0,20476000.0,101229000.0,-1098657000.0,,42131000.0,,86565000.0,1140000.0,11230450000.0,,,6068556000.0,4940991000.0,7166073000.0,,,137805000.0,220894000.0
MAA,2019-09-30,,,4256117000.0,,6016443000.0,56116000.0,103902000.0,10972235000.0,-1134584000.0,,709094000.0,25826000.0,115501000.0,-1134584000.0,,13656000.0,,77576000.0,1138000.0,11247754000.0,,,6016443000.0,5011144000.0,7149889000.0,,,30497000.0,220158000.0
MAA,2019-06-30,,,4139734000.0,,6051457000.0,50197000.0,81484000.0,11019096000.0,-1095757000.0,,817267000.0,40972000.0,124053000.0,-1095757000.0,,12103000.0,,39412000.0,1138000.0,11274830000.0,,,6051457000.0,5002304000.0,7146076000.0,,,38055000.0,221060000.0
ANVS,2020-03-31,,,,,10691887.0,,11441186.0,,,,749299.0,11120465.0,,,,,-9218618.0,11683.0,685.0,11441186.0,,,10691887.0,749299.0,19909820.0,,,,
ANVS,2019-12-31,,,,,-8576400.0,,747512.0,,,,2010748.0,1858.0,,,,,-8777028.0,6444.0,28.0,1117107.0,,,-8576400.0,2616555.0,200600.0,,,,
ANVS,2019-09-30,,,,,-8374768.0,,98544.0,,,,1126418.0,56250.0,,,,,-8575772.0,6444.0,28.0,379875.0,,,-8374768.0,1677691.0,200976.0,,,,
ANVS,2019-06-30,,,,,-8120647.0,,149330.0,,,,794372.0,104551.0,,,,,-8321651.0,6444.0,28.0,300454.0,,,-8120647.0,1344149.0,200976.0,,,,
YTEN,2020-03-31,135000.0,,,179000.0,9329000.0,,10509000.0,4011000.0,-159000.0,,2187000.0,4295000.0,526000.0,-159000.0,,,-368494000.0,,19000.0,15046000.0,,,9329000.0,5717000.0,377963000.0,,,,
YTEN,2019-12-31,279000.0,,,92000.0,-4085000.0,,11684000.0,4384000.0,-126000.0,,2207000.0,5417000.0,650000.0,-126000.0,,,-364894000.0,,9000.0,16718000.0,,,-4085000.0,20803000.0,360926000.0,,,,
YTEN,2019-09-30,51000.0,,,154000.0,2620000.0,,3499000.0,5557000.0,-124000.0,,1754000.0,2877000.0,363000.0,-124000.0,,,-358051000.0,,125000.0,9419000.0,,,2620000.0,6799000.0,360670000.0,,,,
YTEN,2019-06-30,55000.0,,,251000.0,4454000.0,,5017000.0,5765000.0,-118000.0,,1506000.0,3252000.0,374000.0,-118000.0,,,-356069000.0,,125000.0,11156000.0,,,4454000.0,6702000.0,360516000.0,,,,
QRVO,2020-03-28,246954000.0,517198000.0,1566808000.0,382193400.0,869499000.0,22515000.0,1690502000.0,1324310000.0,2288000.0,,539003000.0,714939000.0,100189000.0,2288000.0,2614274000.0,103706000.0,,37840600.0,4290377000.0,6560682000.0,55836000.0,,4292665000.0,2268017000.0,,808892000.0,,5064000.0,
QRVO,2019-12-28,239180000.0,479885000.0,1566603000.0,426455000.0,1328268000.0,40896000.0,2067672000.0,1337953000.0,-6843000.0,,491205000.0,1097724000.0,61873000.0,-6843000.0,2415802000.0,65363000.0,,36488000.0,4383368000.0,6519503000.0,46438000.0,,4339377000.0,2180126000.0,,595307000.0,,5302000.0,
QRVO,2019-09-28,213936000.0,485284000.0,1013940000.0,419245000.0,1508570000.0,97549000.0,1551814000.0,1357796000.0,-7658000.0,,449629000.0,586794000.0,84488000.0,-7658000.0,2305136000.0,60462000.0,,33205000.0,4471656000.0,5848571000.0,46150000.0,,4265494000.0,1583077000.0,,451788000.0,,4233000.0,
QRVO,2019-06-29,224735000.0,517755000.0,1016280000.0,343220000.0,1528272000.0,97990000.0,1556833000.0,1375703000.0,-6681000.0,,452146000.0,629599000.0,86784000.0,-6681000.0,2300912000.0,58217000.0,,34365000.0,4625566000.0,5926381000.0,43981000.0,,4337343000.0,1589038000.0,,508159000.0,,1732000.0,
MBWM,2020-03-31,2645416000.0,271000.0,391051000.0,,365473000.0,330149000.0,236990000.0,59143000.0,4793000.0,,2832469000.0,236719000.0,2978189000.0,4793000.0,49473000.0,10804000.0,114012000.0,,299584000.0,3657387000.0,,,418389000.0,3238998000.0,,3443000.0,,50000000.0,
MBWM,2019-12-31,2690384000.0,452000.0,360881000.0,,363248000.0,352657000.0,244127000.0,57327000.0,3695000.0,,2837622000.0,223031000.0,2925491000.0,3695000.0,49473000.0,14660000.0,107831000.0,,305035000.0,3632915000.0,,,416561000.0,3216354000.0,,3840000.0,,40000000.0,
MBWM,2019-09-30,2767091000.0,243000.0,370710000.0,,353490000.0,363535000.0,228781000.0,54585000.0,4259000.0,,2915779000.0,228538000.0,3009769000.0,4259000.0,49473000.0,14247000.0,98876000.0,,304065000.0,3710380000.0,,,407200000.0,3303180000.0,,4237000.0,,40000000.0,
MBWM,2019-06-30,2619209000.0,446000.0,380540000.0,,346010000.0,365926000.0,150871000.0,51823000.0,2830000.0,,2783275000.0,150425000.0,2953412000.0,2830000.0,49473000.0,9664000.0,90618000.0,,306669000.0,3576139000.0,,,400117000.0,3176022000.0,,4634000.0,,40000000.0,
ZM,2020-04-30,3472000.0,,,257512000.0,901631000.0,,1782957000.0,125795000.0,1887000.0,,1033728000.0,488653000.0,145419000.0,1887000.0,,69361000.0,27227000.0,355772000.0,280000.0,2067709000.0,537284000.0,115643000.0,901631000.0,1166078000.0,872237000.0,,616714000.0,,
ZM,2020-01-31,1596000.0,,,120435000.0,833943000.0,,1095522000.0,125746000.0,809000.0,,333830000.0,283134000.0,65577000.0,809000.0,,57280000.0,152000.0,97573000.0,277000.0,1289845000.0,221065000.0,46245000.0,833943000.0,455902000.0,832705000.0,,572060000.0,,
ZM,2019-10-31,3202000.0,,,95770000.0,772517000.0,,1019399000.0,107156000.0,651000.0,,317803000.0,230874000.0,58502000.0,651000.0,,47605000.0,-15187000.0,90920000.0,275000.0,1188057000.0,199925000.0,40792000.0,772517000.0,415540000.0,786778000.0,,580526000.0,,
ZM,2019-07-31,819000.0,,,95682000.0,743796000.0,,916059000.0,103113000.0,-68000.0,,228996000.0,213886000.0,50751000.0,-68000.0,,49027000.0,-17398000.0,35602000.0,272000.0,1069923000.0,168232000.0,37688000.0,743796000.0,326127000.0,760990000.0,,541380000.0,,
MIRM,2020-03-31,3265000.0,,,,156118000.0,6530000.0,162436000.0,3677000.0,-24000.0,,13548000.0,72035000.0,160000.0,-24000.0,,34000.0,-91211000.0,,3000.0,172803000.0,,,156118000.0,16685000.0,247350000.0,,87496000.0,,
MIRM,2019-12-31,3351000.0,,,,130349000.0,23292000.0,119363000.0,3733000.0,129000.0,,13076000.0,11970000.0,324000.0,129000.0,,36000.0,-69901000.0,,2000.0,146712000.0,,,130349000.0,16363000.0,200119000.0,,104690000.0,,
MIRM,2019-09-30,2665000.0,,,,146203000.0,27300000.0,129317000.0,1572000.0,98000.0,,10909000.0,30814000.0,84000.0,98000.0,,37000.0,-51949000.0,,2000.0,158273000.0,,,146203000.0,12070000.0,198052000.0,,95445000.0,,
MIRM,2019-06-30,2348000.0,,,,-34940000.0,16108000.0,84858000.0,1429000.0,28000.0,,11108000.0,41817000.0,1871000.0,28000.0,,7032000.0,-36862000.0,,1000.0,104266000.0,,,-34940000.0,19380000.0,1893000.0,,42375000.0,,
BHTG,2019-12-31,4688339.0,467784.0,34935551.0,2155921.0,-11102291.0,,5731169.0,40091378.0,-43138.0,,11082855.0,1847526.0,2844800.0,-43138.0,58000.0,1510193.0,-52785242.0,1133581.0,1730.0,56540047.0,134528.0,235229.0,-3229591.0,48443769.0,49597059.0,7814700.0,,1494605.0,5345582.0
BHTG,2019-09-30,4200518.0,429198.0,34749800.0,1520001.0,-9235816.0,,6681236.0,39488154.0,42894.0,,9044210.0,3434089.0,2816464.0,42894.0,58000.0,1390380.0,-50464920.0,1128716.0,1717.0,56890054.0,136020.0,212567.0,-1331616.0,46097757.0,49088693.0,7846200.0,,1495863.0,6143626.0
BHTG,2019-06-30,5091228.0,508792.0,34657861.0,764637.0,-11374433.0,,5317007.0,39477695.0,10218.0,,10507875.0,1654672.0,2739359.0,10218.0,58000.0,1460083.0,-48649236.0,2148163.0,1521.0,57207643.0,125196.0,179822.0,-3388234.0,47638627.0,45249263.0,7928199.0,,1497111.0,6871963.0
BHTG,2019-03-31,4391816.0,430417.0,35939114.0,342276.0,-10832340.0,,4411298.0,38619716.0,6274.0,,7625563.0,1374564.0,2713586.0,6274.0,58000.0,1381914.0,-46562223.0,2137456.0,1482.0,55460566.0,124326.0,167153.0,-2803757.0,45866304.0,43750710.0,7970583.0,,108362.0,6290994.0
MARK,2019-12-31,8126000.0,,,5676000.0,-28237000.0,1935000.0,6859000.0,4700000.0,-227000.0,,37790000.0,272000.0,824000.0,-227000.0,,115000.0,-346827000.0,271000.0,51000.0,14827000.0,1399000.0,,-27728000.0,42555000.0,319275000.0,509000.0,7000.0,12025000.0,
MARK,2019-09-30,7585000.0,,,7417000.0,-20976000.0,1920000.0,10681000.0,6885000.0,-224000.0,,35390000.0,656000.0,1245000.0,-224000.0,,881000.0,-337780000.0,261000.0,48000.0,21483000.0,1379000.0,,-20224000.0,41707000.0,317732000.0,752000.0,1282000.0,11632000.0,
MARK,2019-06-30,7696000.0,,,8936000.0,-17737000.0,1944000.0,13984000.0,7377000.0,65000.0,,35791000.0,2071000.0,1308000.0,65000.0,,721000.0,-332839000.0,192000.0,46000.0,25451000.0,1278000.0,,-16899000.0,42350000.0,315829000.0,838000.0,1342000.0,11248000.0,
MARK,2019-03-31,21276000.0,,,10845000.0,-54731000.0,1960000.0,45667000.0,15762000.0,-62000.0,,108580000.0,16512000.0,852000.0,-62000.0,,3053000.0,-330065000.0,11334000.0,41000.0,99504000.0,17836000.0,,-19468000.0,118972000.0,310618000.0,16749000.0,3395000.0,35547000.0,
PI,2020-03-31,6748000.0,31763000.0,51755000.0,28106000.0,124338000.0,,180980000.0,32767000.0,105000.0,,19664000.0,83722000.0,579000.0,105000.0,3881000.0,574000.0,-267069000.0,,23000.0,218207000.0,822000.0,,128219000.0,89988000.0,395160000.0,,35497000.0,,
PI,2019-12-31,5600000.0,34153000.0,50876000.0,23735000.0,121358000.0,,176769000.0,33943000.0,34000.0,,19497000.0,66898000.0,453000.0,34000.0,3881000.0,526000.0,-262743000.0,,22000.0,215046000.0,645000.0,,125239000.0,89807000.0,387926000.0,,49597000.0,,
PI,2019-09-30,6074000.0,36274000.0,20183000.0,24803000.0,98655000.0,,126418000.0,33853000.0,36000.0,,21437000.0,16931000.0,256000.0,36000.0,3881000.0,456000.0,-255063000.0,,22000.0,164408000.0,888000.0,,102536000.0,61872000.0,357541000.0,,46151000.0,,
PI,2019-06-30,5407000.0,37910000.0,22126000.0,21260000.0,92751000.0,,120492000.0,35545000.0,34000.0,,20252000.0,22153000.0,237000.0,34000.0,3881000.0,438000.0,-250982000.0,,22000.0,160155000.0,1058000.0,,96632000.0,63523000.0,347558000.0,,37645000.0,,
NYMX,2020-03-31,1705000.0,22000.0,,13000.0,1441000.0,,3134000.0,237000.0,-589000.0,,1806000.0,3002000.0,,-589000.0,,,-170902000.0,28000.0,138934000.0,3371000.0,,,1441000.0,1930000.0,33998000.0,,,,
NYMX,2019-12-31,1629000.0,23000.0,,18000.0,3448000.0,,5328000.0,161000.0,-589000.0,,2038000.0,5239000.0,,-589000.0,,,-168287000.0,28000.0,136554000.0,5489000.0,,,3448000.0,2041000.0,35770000.0,,,,
NYMX,2019-09-30,1598000.0,28000.0,,20000.0,5650000.0,,7219000.0,226000.0,-589000.0,,1664000.0,7141000.0,,-589000.0,,,-165600000.0,11000.0,136554000.0,7462000.0,,,5650000.0,1812000.0,35285000.0,,,,
NYMX,2019-06-30,1667000.0,35000.0,,24000.0,7565000.0,,9204000.0,294000.0,-589000.0,,1712000.0,9096000.0,,-589000.0,,,-163139000.0,11000.0,136554000.0,9515000.0,,,7565000.0,1950000.0,34739000.0,,,,
PKOH,2020-03-31,162600000.0,330100000.0,549000000.0,248900000.0,122800000.0,,720900000.0,292000000.0,-53100000.0,,293400000.0,56800000.0,84700000.0,-127200000.0,106900000.0,56600000.0,297800000.0,,15700000.0,1292300000.0,,,317500000.0,960700000.0,131200000.0,87800000.0,,8600000.0,14100000.0
PKOH,2019-12-31,175000000.0,327200000.0,535000000.0,323000000.0,136600000.0,,725700000.0,301900000.0,-37000000.0,,305000000.0,56000000.0,83800000.0,-108100000.0,108400000.0,57000000.0,298200000.0,,15700000.0,1310400000.0,,,335600000.0,960800000.0,129800000.0,90600000.0,,9800000.0,14000000.0
PKOH,2019-09-30,184000000.0,324000000.0,550400000.0,285300000.0,122100000.0,,746200000.0,295900000.0,-45600000.0,,319500000.0,49800000.0,79400000.0,-116600000.0,107100000.0,54300000.0,292100000.0,,15500000.0,1319000000.0,,,319600000.0,985500000.0,128600000.0,90400000.0,,9300000.0,13900000.0
PKOH,2019-06-30,183900000.0,329800000.0,559700000.0,288400000.0,114700000.0,,743500000.0,296700000.0,-37000000.0,,313700000.0,45300000.0,82300000.0,-108000000.0,106400000.0,55800000.0,281500000.0,,15500000.0,1324300000.0,,,316500000.0,994100000.0,127500000.0,95400000.0,,11100000.0,13700000.0
RYI,2020-03-31,377500000.0,742800000.0,1069700000.0,504200000.0,10400000.0,,1492400000.0,555200000.0,-312200000.0,,550500000.0,188300000.0,2700000.0,-318800000.0,120300000.0,289900000.0,116000000.0,19100000.0,400000.0,2219300000.0,17300000.0,2700000.0,179400000.0,2033900000.0,381800000.0,48700000.0,,31300000.0,6000000.0
RYI,2019-12-31,311500000.0,742900000.0,932800000.0,438600000.0,1700000.0,,1280000000.0,567900000.0,-302000000.0,,491900000.0,11000000.0,2700000.0,-308600000.0,120300000.0,286700000.0,99600000.0,55400000.0,400000.0,2021500000.0,19900000.0,2700000.0,172600000.0,1842900000.0,381200000.0,50600000.0,,49200000.0,6000000.0
RYI,2019-09-30,400400000.0,812900000.0,972200000.0,520300000.0,-37600000.0,,1387700000.0,558100000.0,-312300000.0,,627100000.0,21800000.0,3300000.0,-318900000.0,120300000.0,292700000.0,73200000.0,3900000.0,400000.0,2122000000.0,23900000.0,3300000.0,135200000.0,1980900000.0,380500000.0,52500000.0,,66900000.0,5900000.0
RYI,2019-06-30,427900000.0,823600000.0,1100500000.0,568700000.0,-49500000.0,,1449800000.0,566700000.0,-311400000.0,,589700000.0,22800000.0,4100000.0,-318000000.0,120300000.0,279800000.0,63100000.0,4500000.0,400000.0,2195600000.0,20400000.0,4100000.0,125200000.0,2064500000.0,379700000.0,54400000.0,,15400000.0,5900000.0
STKL,2020-03-28,118536000.0,272475000.0,225344000.0,151515000.0,-44005000.0,,462144000.0,252061000.0,-11580000.0,,373614000.0,2670000.0,4610000.0,-11580000.0,28316000.0,12324000.0,-213595000.0,,318958000.0,894416000.0,6480000.0,,131596000.0,676394000.0,37813000.0,147285000.0,,3300000.0,1877000.0
STKL,2019-12-28,102896000.0,323546000.0,228474000.0,128925000.0,-61602000.0,,489954000.0,241791000.0,-11271000.0,,405664000.0,1498000.0,1991000.0,-11271000.0,28422000.0,11038000.0,-214931000.0,,318456000.0,923359000.0,11310000.0,,128021000.0,710926000.0,35767000.0,161201000.0,,494000.0,1888000.0
STKL,2019-09-28,128215000.0,345685000.0,227875000.0,136114000.0,-47992000.0,,520280000.0,253801000.0,-11783000.0,,431541000.0,2209000.0,3656000.0,-11783000.0,28131000.0,13607000.0,-207311000.0,,318196000.0,958610000.0,12663000.0,,132881000.0,741707000.0,33779000.0,152742000.0,,2809000.0,1815000.0
STKL,2019-06-29,144647000.0,377377000.0,226713000.0,128452000.0,-38788000.0,,542773000.0,241221000.0,-10508000.0,,442887000.0,2530000.0,3719000.0,-10508000.0,28488000.0,15313000.0,-193553000.0,,317735000.0,971693000.0,9205000.0,,145192000.0,742805000.0,31518000.0,155492000.0,,496000.0,1798000.0
KALU,2020-03-31,113900000.0,194600000.0,492800000.0,244900000.0,673400000.0,,806400000.0,657400000.0,-54100000.0,2000000.0,199100000.0,307200000.0,41600000.0,-530000000.0,18800000.0,107200000.0,190600000.0,600000.0,200000.0,1553100000.0,41800000.0,,721100000.0,832000000.0,1060300000.0,28900000.0,39300000.0,,
KALU,2019-12-31,92000000.0,177600000.0,492600000.0,239800000.0,685500000.0,,779800000.0,646200000.0,-38600000.0,11800000.0,170400000.0,264300000.0,51800000.0,-502000000.0,18800000.0,98700000.0,172800000.0,2400000.0,200000.0,1526200000.0,23700000.0,,733900000.0,792300000.0,1062900000.0,29600000.0,78700000.0,,
KALU,2019-09-30,93800000.0,192500000.0,371100000.0,260300000.0,677100000.0,,668600000.0,639000000.0,-43200000.0,6300000.0,175800000.0,172100000.0,44400000.0,-503300000.0,44000000.0,96800000.0,193000000.0,1500000.0,200000.0,1426300000.0,29000000.0,,751400000.0,674900000.0,1061500000.0,30300000.0,25300000.0,,
KALU,2019-06-30,101300000.0,231100000.0,370900000.0,250100000.0,671300000.0,,649700000.0,639000000.0,-42300000.0,15500000.0,178900000.0,122400000.0,58400000.0,-490400000.0,44000000.0,94300000.0,177300000.0,2100000.0,200000.0,1422100000.0,23600000.0,,746300000.0,675800000.0,1059200000.0,31000000.0,24400000.0,,
CVI,2020-03-31,344000000.0,211000000.0,1627000000.0,152000000.0,1225000000.0,,1396000000.0,2369000000.0,,,504000000.0,805000000.0,360000000.0,-2000000.0,,418000000.0,-281000000.0,,1000000.0,4125000000.0,38000000.0,,1225000000.0,2639000000.0,1507000000.0,,,,261000000.0
CVI,2019-12-31,412000000.0,390000000.0,1129000000.0,186000000.0,1393000000.0,,1291000000.0,2384000000.0,,,596000000.0,652000000.0,230000000.0,-2000000.0,,417000000.0,-113000000.0,,1000000.0,3905000000.0,59000000.0,,1393000000.0,2237000000.0,1507000000.0,,,,275000000.0
CVI,2019-09-30,390000000.0,388000000.0,1085000000.0,181000000.0,1429000000.0,,1327000000.0,2434000000.0,,,590000000.0,692000000.0,201000000.0,-2000000.0,,457000000.0,-77000000.0,,1000000.0,3962000000.0,191000000.0,,1429000000.0,2237000000.0,1507000000.0,,,,296000000.0
CVI,2019-06-30,323000000.0,390000000.0,1128000000.0,168000000.0,1384000000.0,,1157000000.0,2454000000.0,,,482000000.0,540000000.0,219000000.0,-2000000.0,,414000000.0,-121000000.0,,1000000.0,3830000000.0,146000000.0,,1384000000.0,2124000000.0,1506000000.0,,,,322000000.0
EXFO,2020-02-29,40267000.0,41530000.0,2252000.0,45806000.0,105588000.0,,113211000.0,48790000.0,-52550000.0,5126000.0,84609000.0,19126000.0,51810000.0,-52550000.0,38728000.0,14697000.0,103089000.0,,93827000.0,271369000.0,25609000.0,,163146000.0,108223000.0,18780000.0,18830000.0,,2158000.0,
EXFO,2019-11-30,46642000.0,41513000.0,2718000.0,61827000.0,113878000.0,,126601000.0,50217000.0,-50832000.0,4819000.0,89076000.0,15045000.0,51083000.0,-50832000.0,39076000.0,15071000.0,112110000.0,,93355000.0,287472000.0,23815000.0,,173449000.0,114023000.0,18816000.0,20495000.0,,2335000.0,
EXFO,2019-08-31,27996000.0,38017000.0,3293000.0,61076000.0,112262000.0,,125118000.0,39364000.0,-51511000.0,4821000.0,86036000.0,16518000.0,52818000.0,-51511000.0,38648000.0,15709000.0,112173000.0,,92706000.0,277602000.0,30875000.0,,172564000.0,105038000.0,19196000.0,21654000.0,,2449000.0,
EXFO,2019-05-31,47332000.0,37859000.0,3876000.0,59212000.0,108450000.0,,120855000.0,40509000.0,-54181000.0,5229000.0,85270000.0,13623000.0,52411000.0,-54181000.0,38517000.0,16179000.0,112400000.0,,92889000.0,275167000.0,30359000.0,,169842000.0,105325000.0,18734000.0,22875000.0,,2579000.0,
INTL,2020-03-31,5142600000.0,255200000.0,504300000.0,3846000000.0,575500000.0,,10646300000.0,74600000.0,-38200000.0,14000000.0,9689800000.0,519500000.0,76900000.0,-95800000.0,52200000.0,,458400000.0,,200000.0,10870900000.0,563200000.0,,648600000.0,10222300000.0,285800000.0,20900000.0,6025600000.0,2755300000.0,
INTL,2019-12-31,4110400000.0,249700000.0,325100000.0,2719500000.0,543400000.0,,9896700000.0,76400000.0,-34800000.0,18600000.0,9161600000.0,338900000.0,84700000.0,-85300000.0,55500000.0,,419100000.0,,200000.0,10129300000.0,599400000.0,,614900000.0,9514400000.0,280900000.0,16000000.0,6588600000.0,300000.0,
INTL,2019-09-30,4010600000.0,229300000.0,241000000.0,2970900000.0,526300000.0,,9744300000.0,43900000.0,-34800000.0,18000000.0,9100900000.0,471300000.0,80000000.0,-84900000.0,51200000.0,,402100000.0,,200000.0,9936100000.0,668900000.0,,594200000.0,9341900000.0,276800000.0,16700000.0,6072800000.0,128900000.0,
INTL,2019-06-30,3963100000.0,347800000.0,342700000.0,2949800000.0,504600000.0,,9859000000.0,45700000.0,-32500000.0,22200000.0,9141700000.0,345000000.0,84300000.0,-78800000.0,53700000.0,,374900000.0,,200000.0,10054900000.0,672600000.0,,570500000.0,9484400000.0,274200000.0,12200000.0,6216400000.0,164700000.0,
PGEN,2020-03-31,4777000.0,14636000.0,188730000.0,19979000.0,-41963000.0,1108000.0,189383000.0,83663000.0,-1354000.0,,70637000.0,37840000.0,1326000.0,-1354000.0,63703000.0,35662000.0,-1708867000.0,,,404672000.0,12135000.0,,87229000.0,317443000.0,1797450000.0,65489000.0,111332000.0,31886000.0,
PGEN,2019-12-31,5917000.0,16097000.0,186321000.0,26228000.0,-60389000.0,1461000.0,234643000.0,86197000.0,-27468000.0,,122912000.0,65793000.0,1362000.0,-27468000.0,63754000.0,50970000.0,-1652869000.0,,,455763000.0,53939000.0,,71711000.0,384052000.0,1752048000.0,68346000.0,9260000.0,31670000.0,
PGEN,2019-09-30,7395000.0,17295000.0,184034000.0,24971000.0,-26669000.0,24645000.0,157332000.0,165917000.0,-33102000.0,,81955000.0,44428000.0,1921000.0,-33102000.0,147949000.0,72313000.0,-1483654000.0,,,604905000.0,13588000.0,,228421000.0,376484000.0,1745177000.0,107141000.0,61605000.0,31433000.0,
PGEN,2019-06-30,8563000.0,18192000.0,212479000.0,34457000.0,16781000.0,39971000.0,183164000.0,161959000.0,-28206000.0,,51633000.0,58162000.0,7652000.0,-28206000.0,149916000.0,73096000.0,-1430020000.0,,,655188000.0,17625000.0,,279223000.0,375965000.0,1737449000.0,112526000.0,67641000.0,468000.0,
WTER,2019-12-31,4948249.0,2367125.0,,3295331.0,4438231.0,,11900918.0,1461790.0,,,8919177.0,4173551.0,,,,,-49537697.0,,43685.0,13362708.0,,,4438231.0,8919177.0,53932243.0,,,,
WTER,2019-09-30,4443601.0,1795245.0,,4256078.0,7137299.0,,14938761.0,1689042.0,,,9477361.0,6870906.0,,,,,-46676024.0,,43685.0,16627803.0,,,7137299.0,9485204.0,53769638.0,,,,
WTER,2019-06-30,3746000.0,1045313.0,,4118117.0,8579651.0,,15424400.0,1773097.0,,,8581469.0,10013737.0,,,,,-43751067.0,,41347.0,17197497.0,,,8579651.0,8612546.0,52289371.0,,,,
WTER,2019-03-31,2898958.0,2058012.0,,3068181.0,11351613.0,,16537343.0,1945265.0,,,7125695.0,11032451.0,,,,,-38694879.0,,39573.0,18482608.0,,,11351613.0,7125695.0,50006919.0,,,,
ANSS,2020-03-31,12571000.0,,,524773000.0,435530000.0,,1290700000.0,203302000.0,-89673000.0,22742000.0,537142000.0,717748000.0,175263000.0,-1243536000.0,2398684000.0,165951000.0,3416770000.0,,946000.0,4526085000.0,362653000.0,,3292350000.0,1233735000.0,1118170000.0,458136000.0,282000.0,,
ANSS,2019-12-31,14298000.0,,,637830000.0,563388000.0,,1555480000.0,189307000.0,-65381000.0,24077000.0,695140000.0,872094000.0,204109000.0,-1107212000.0,2413280000.0,175069000.0,3370706000.0,,946000.0,4838887000.0,361349000.0,,3453379000.0,1385508000.0,1188939000.0,476711000.0,288000.0,,
ANSS,2019-09-30,8172000.0,,,430450000.0,884084000.0,,1206226000.0,174455000.0,-90141000.0,27334000.0,473830000.0,732684000.0,162091000.0,-1148096000.0,1771862000.0,93685000.0,3204854000.0,,932000.0,3582012000.0,298663000.0,,2923324000.0,658688000.0,865634000.0,267378000.0,218000.0,,
ANSS,2019-06-30,9865000.0,,,455635000.0,759482000.0,,1133345000.0,172803000.0,-69379000.0,24506000.0,505666000.0,631455000.0,148890000.0,-1138733000.0,1775734000.0,99470000.0,3115391000.0,,932000.0,3512842000.0,330324000.0,,2817286000.0,695556000.0,839696000.0,282070000.0,241000.0,,
SCX,2020-03-31,9249000.0,58304000.0,25611000.0,29054000.0,62859000.0,,104199000.0,42314000.0,-70223000.0,17974000.0,24633000.0,10215000.0,19559000.0,-70223000.0,4668000.0,49913000.0,83138000.0,100000.0,6970000.0,178731000.0,200000.0,,75518000.0,103213000.0,55633000.0,7991000.0,,2886000.0,
SCX,2019-12-31,11730000.0,65110000.0,18628000.0,33992000.0,71841000.0,,114904000.0,43871000.0,-60389000.0,18145000.0,30609000.0,9382000.0,19851000.0,-60389000.0,4668000.0,54004000.0,82525000.0,100000.0,6961000.0,191404000.0,200000.0,,84619000.0,106785000.0,55522000.0,8110000.0,,1805000.0,
SCX,2019-09-30,11799000.0,64525000.0,19088000.0,31340000.0,67629000.0,,113114000.0,42857000.0,-63040000.0,18341000.0,30347000.0,10510000.0,19974000.0,-63040000.0,4668000.0,54959000.0,81265000.0,100000.0,6952000.0,188918000.0,200000.0,,80602000.0,108316000.0,55425000.0,8305000.0,,1785000.0,
SCX,2019-06-30,12881000.0,61790000.0,17541000.0,35980000.0,70251000.0,,119975000.0,36679000.0,-59281000.0,18639000.0,32680000.0,15582000.0,20305000.0,-59281000.0,4668000.0,56487000.0,80487000.0,100000.0,6897000.0,190087000.0,200000.0,,83379000.0,106708000.0,55276000.0,8460000.0,,1765000.0,
UHAL,2020-03-31,530439000.0,101083000.0,3727235000.0,221456000.0,4372717000.0,2776547000.0,1427375000.0,4922591000.0,34652000.0,,955745000.0,494352000.0,4311511000.0,-491001000.0,,3935217000.0,4399402000.0,,10497000.0,13438024000.0,,103118000.0,4372717000.0,9217304000.0,453819000.0,,,167400000.0,
UHAL,2019-12-31,550355000.0,103003000.0,3753144000.0,248152000.0,4255214000.0,2806195000.0,1171886000.0,4871435000.0,39517000.0,,806544000.0,631951000.0,4144806000.0,-486136000.0,,3683145000.0,4277034000.0,,10497000.0,12994322000.0,,106354000.0,4255214000.0,8891105000.0,453819000.0,,,1415000.0,
UHAL,2019-09-30,543912000.0,102357000.0,3636161000.0,235383000.0,4210065000.0,2734342000.0,1057221000.0,4825201000.0,15554000.0,,814632000.0,525231000.0,4239438000.0,-510099000.0,,3649130000.0,4255906000.0,,10497000.0,12856202000.0,,111708000.0,4210065000.0,8798134000.0,453761000.0,,,2348000.0,
